,created_at,username,tweet,language,replies_count,retweets_count,likes_count
145,2021-03-06 21:11:45 India Standard Time,ashutoshchadha,"Harari makes some important points on lessons from covid. The importance of digital infra, the need for a global response, the importance of partnership across borders, need for data to be used for benefit of mankind   https://t.co/W1gedobxxA",en,0,0,1
147,2021-03-06 20:27:25 India Standard Time,sanjay63995720,After covid new jobs  https://t.co/rL83AukVPc,en,0,0,0
148,2021-03-06 20:27:07 India Standard Time,raipursmartcity,"Thankyou Raipur, Gear up for #Rank-1  @MoHUA_India @Secretary_MoHUA @HardeepSPuri @KunalKumarPMC #RaipurMunicipalCorporation #Covid_19 #morraipurmorjimmedari  https://t.co/Ubis10qx9x",en,0,0,4
150,2021-03-06 20:22:06 India Standard Time,surajghose,@NMMCCommr @NMMConline  This shop is not following any covid-19 norms. No mask no hand gloves. Area: Vashi station food court Name : Shree Guru krupa Rajasthani bhojnalay. Very unhygienic people. Please observe them u will come to know  https://t.co/7Xu99E33wO,en,0,1,0
151,2021-03-06 20:21:10 India Standard Time,shwaasayoga,"Divided by Covid;United by Yoga @ Mysore, Karnataka  https://t.co/dCIr8xnk5p",en,0,0,0
152,2021-03-06 20:14:24 India Standard Time,copsidharmendra,"Dear DHARMENDRA KUMAR UPADHAYA, You have been vaccinated with first dose of COVID-19. This message is from Union Ministry of Health and Family Welfare for obtaining your feedback on COVID -19 vaccination. You may provide your feedback by clicking on  https:Vaccination certificate",en,0,0,2
160,2021-03-06 19:39:19 India Standard Time,umashankerpras1,Will any oncologist kindly help me by advising me whether I should get covid vaccine when I have metatestic prostate cancer and on Arbitron 250 mg 4 tablets daily since March 1920  Harmon therapy till today . I am 76 years old. .,en,0,0,0
162,2021-03-06 19:30:42 India Standard Time,quresa,Star Wars Identities Exhibition #starwars #identities #starwarsidentities #exhibition #art #artsciencemuseum #museum #covid_19 #marinabaysands #singapore #lockdown #staycation #staysafe @ ArtScience Museum  https://t.co/ObYdNwM9XG,en,0,0,0
165,2021-03-06 19:22:40 India Standard Time,virendernailwal,@bcci don't hold any matches in maharashtra learn from fiasco At PSL there r many cities which r relatively free of covid use them...,en,0,0,0
166,2021-03-06 19:13:47 India Standard Time,mulund_info,#4 ....  T-Ward Covid Growth rate upto 5th March’2021 @ 0.38%  #mulund  #COVID19  #coronavirus  #CoronaVirusUpdate #COVID19India #coronavirus #Mumbai  https://t.co/4MDcRtT9vc,en,1,0,3
170,2021-03-06 19:10:05 India Standard Time,roadsofmumbai,Can someone explain the logic behind this eligibility?  • Senior Citizen (Women) Indian Railways: 58 yrs  • Senior Citizen (Women) Covid-19 Vaccine: 60 yrs  Can we stick to one age limit as a standard in India?,en,6,7,67
171,2021-03-06 19:09:46 India Standard Time,ananthaforu,"#ThisDayLastYear  6th March 2020  It was a rainy evening in #Bengaluru Social Distancing, unheard. It was lovely walk in the rain with no fear of catching Cold or Flu.   But, everything changed in just a matter of time.   Just before #Covid_19 struck  https://t.co/G4Rk7NSHIr",en,1,0,2
172,2021-03-06 19:09:08 India Standard Time,ananthaforu,"#ThisDayLastYear  6th March 2020  It was a rainy evening in #Bengaluru Social Distancing, unheard. It was lovely walk in the rain with no fear of catching Cold or Flu.   But, everything changed in just a matter of time.   Just before #Covid_19 struck  https://t.co/hw2LogBjgi",en,0,0,0
174,2021-03-06 18:56:58 India Standard Time,spice_health,Our team at SpiceHealth took the first dose of the vaccine against Covid-19. With your help and cooperation we hope to defeat the virus once and for all. We encourage other eligible beneficiaries to pre-register and get vaccinated when your turn comes. #SpiceHealth  https://t.co/LyyRc9q4BX,en,0,0,1
175,2021-03-06 18:51:37 India Standard Time,aapkavivekanand,"Hello sir @CYBTRAFFIC @HYDTP I'm running a tyre shop in Bowenpally, Manovikas nagar, already we suffered and suffering with covid and disaster market condition.Without any mercy thirumalagiri traffic police lifted my displayed tyre by saying tyres on footpath, in reality there is",en,1,0,0
181,2021-03-08 20:16:16 India Standard Time,satyasud,Mr Satinder Jain don’t make absurd statements COVID Is not decreeing in Delhi you have done nothing to control the epidemic. Want to show AAPs arrogance. Very Sad,en,0,0,0
185,2021-03-08 18:15:44 India Standard Time,milind_kapade,"On 8th March 2021 we from @ncc_ex had organised a #covid #awareness rally near #andheri #west  #railway #station , we are thankful #BMC contractor Sandeep Hire ,to #police #department specially Sanjeev Kard sir for joining this rally #nccexcadetassociation  https://t.co/2MThbW0OZq",en,4,13,24
189,2021-03-08 16:34:23 India Standard Time,siddheshshukl11,"Today, we celebrate women across the globe for their tremendous contributions to humanity, especially now, with the ongoing COVID-19 pandemic.   We Respect to you all for being the unsung heroes of our society...    #WomensDay #IWD2021",en,0,0,3
208,2021-03-08 09:21:19 India Standard Time,manojharlikar,@MoHFW_INDIA @PMOIndia @CMOMaharashtra @rajeshtope11  I have registered for covid vaccination for my parents on Arogya sethu but it says there was no slot available till 30th April. So my parents went directly but they sent them back saying take an appointment and then come.,en,0,0,0
216,2021-03-08 08:25:56 India Standard Time,gurupunvaanii,"Today, women are contributing immensely in achieving an equal future in the post-Covid world and their leadership is making a difference. On International Women's Day, we salute them for their efforts and for contributing to an equal future.  #InternationalWomensDay #WomensDay  https://t.co/QAVVtWD34e",en,0,1,1
217,2021-03-08 08:23:09 India Standard Time,deshkar_ankita,“Working in Covid-19 pandemic was a life-changing experience” for @IamVinitaa and she too feels that women must at any cost become independent.  #WomensDay  @DGPMaharashtra @NagpurPolice  https://t.co/OMGW4J3fUv,en,0,2,8
220,2021-03-08 08:19:44 India Standard Time,ivyjosiah,"Even with Covid-19 restrictions, International Women’s Day march to proceed, but virtually with hashtag #WomensMarchMY | Malay Mail  https://t.co/Q1L3NDxxup",en,0,3,1
221,2021-03-08 08:19:18 India Standard Time,icm_bursa,"Women in Leadership: Achieving an Equal Future in a COVID-19 World  “It is time to finally fully harness the power of women’s leadership to realise a more equal, more inclusive and more sustainable future.” ~ UNDP  Happy International Women’s Day from Bursa Malaysia-i!  #IWD2021  https://t.co/79g6HBGAGR",en,0,4,10
224,2021-03-08 08:14:37 India Standard Time,sayanti_nkda,"Please register before going to Nkda Covid Vaccination Centre. On portal or 24x7 Helpline. Only senior citizens. #GovtOfWestBengalInitiative #TrustNKDA, #TrustHIDCO  https://t.co/GP9wIDJmdJ",en,0,0,0
225,2021-03-08 08:14:20 India Standard Time,indraniraj96,why are people already partying when covid-19 is still not over or partially over?!!,en,0,0,0
226,2021-03-08 08:09:49 India Standard Time,bmurali,On this International Women's Day-as we build momentum to post COVID recovery- important not to leave behind one half of this globe-women! Any reverse in progress &amp; reduction in income affects women first &amp; most. In recovery &amp; future plans Women need to remain a critical focus!,en,0,0,1
227,2021-03-08 08:01:27 India Standard Time,bencharoenwong,@dbergstresser The covid trade,en,0,0,1
228,2021-03-08 07:58:29 India Standard Time,abdulla_ah7,"Warmly greeting you happy international women's day. One day, we'll have a beautiful world with peace, humanity and justice. I salute those brave women who sacrifise their lives for the nation like #MaKyalSin   #Women in leadership: Achieving an equal future in a Covid-19 world.  https://t.co/J4u1R3WdEb",en,0,2,5
229,2021-03-08 07:53:39 India Standard Time,abdulmalikmv,"Greetings on Women’s Day for all the strong and inspirational women leaders! (Yes every single one of you! Yes, YOU!!)  Keep inspiring and mentoring women and girls around you ! 💜  Be a “Woman in Leadership -Achieving an Equal Future in Covid-19 World” 💪🏽 @MoGFSSmv @governmentmv",en,0,2,24
230,2021-03-08 07:53:16 India Standard Time,sadafsayeed,Austria suspends AstraZeneca COVID-19 vaccine batch after death  https://t.co/MH3KnPYWon,en,0,0,4
231,2021-03-08 07:47:42 India Standard Time,jeffandora,Countries where 50% of the population is overweight have 10 times higher the death risks from Covid than less fat countries.   Shouldn’t there be more of a push to tell their populations to GET HEALTHY?,en,0,0,1
236,2021-03-08 06:38:46 India Standard Time,harryejay,my job opportunity gone to dust sebab covid...covid has been fking up my plan since mac 2020 and ongoing,en,0,0,5
237,2021-03-08 06:15:19 India Standard Time,manisha45933268,@DrTedros @WHO Namaste 🙏 We are safely going to school but  Who knows what happens when all the schools in our district are closed but only our school is open Save us from covid-19 💕,en,0,0,0
243,2021-03-11 02:47:24 India Standard Time,bbdlagalag,@PiedPiper34 @BTS_twt I feel you... @BTS_twt comforted during the pandemic and during my struggle with Covid... an expat far away from my family 😢💜. Purple hugs to us and with our delulu.,en,0,0,3
249,2021-03-11 01:13:13 India Standard Time,tariqizaz50,@Daud_Mazhar @ImranKhanPTI @PakPMO @OfficialDGISPR @JahangirKTareen @Asad_Umar @fawadchaudhry @MuradSaeedPTI @shiblifaraz @Hammad_Azhar He is at it as he wants to sanitize  🇵🇰 during COVID   Fm Islamic Rep of Corruption  back to  Islamic Rep of 🇵🇰   🤲,en,0,0,1
256,2021-03-10 23:51:38 India Standard Time,sirajnoorani,"The building with more than 5 patients will be sealed for any movement &amp; buildings having less than 5 patients will be sealed only on the floors which have positive COVID patients. As of 9th Mar, 2762 floors sealed with 4183 positive patients: Brihanmumbai Municipal Corp (BMC)",en,0,0,0
263,2021-03-13 04:33:50 India Standard Time,ilhmrfqi,"1) Parliament can't convene due to Covid.  2) 18 year olds might not be ""suitable"" to vote.  3) 10k compound that applies even to the poorest segment of society. 4) Some politicians cutting queues for vaccines and robbing the rights of healthcare workers",en,1,1,1
270,2021-03-13 03:22:00 India Standard Time,rathods04064521,"Everyone is very hopeful about the vaccines and vaccine science,But in the interest of trust India has to scale up its daily COVID testing by 10 times to control the current speed of spreading of Coronavirus in the country.  https://t.co/IaKo7WpMNA",en,0,0,0
273,2021-03-13 02:23:15 India Standard Time,sarahannewells1,@GraanttWestcott Mate it’s cuter than yours🤷🏽‍♀️ caught covid in Dubai on the way back so stayed there for a month. Now just quarantining 2021 away. How are you?,en,0,0,0
274,2021-03-13 02:20:21 India Standard Time,bahari_51,"Of the 5 Poll bound states, it seems in Punjab and  Kerala the atmosphere of 'free and fair elections' are more prevalent,  concerning both the confirmed cases and fatality in fresh onslaught of Covid-19 there ! Proves the special, typical Love (?) towards Elections above all !",en,0,0,0
275,2021-03-13 02:10:37 India Standard Time,maileresther2,"Eversince the LORD visited His MIGHTIEST PROPHETS in DARK CLOUD IN The year 2019 December 22 the Earth has never been the same again, COVID-19 has devastated the Nations  This the hour for the entire Global to Repent&amp;prepare for the rapture. Messiah is coming  #TheFridayVigil",en,1,0,2
277,2021-03-13 01:38:36 India Standard Time,opk15om," https://t.co/CbglSH59YB  As the PATRON of this physical conference,  I invite you to get ready for a unique post COVID 19 orthodontic conference full of joy and scientific learning.  https://t.co/DpopI65FzL",en,1,0,6
278,2021-03-13 01:35:33 India Standard Time,simplestrike,COVID-19 deaths in India under cross fire of under reporting ? The Economist | Getting off lightly  https://t.co/jyYWl5TAgr via @TheEconomist,en,0,0,0
279,2021-03-13 01:22:16 India Standard Time,yamansharma22,When everyone else were complaining about Covid @djsnake was working on music. Look that’s the difference 🔥🔥 52 songs,en,1,1,6
281,2021-03-13 01:17:37 India Standard Time,bgash69,Covid guy  https://t.co/R5oPnI95ui,en,0,0,0
283,2021-03-13 01:10:17 India Standard Time,nerio123,@DeShobhaa Activists and Protestors are the new professions in India after Covid.,en,0,0,0
286,2021-03-13 00:56:46 India Standard Time,sharukh12580,Why the #anantapurmunicipality  in #AndhraPradesh not at all good ....not cleaning of drainage system this leads to multiplying in numbers of mosquitos and disease too in this severe covid times ..sir @ysjagan please order conern officers to implement certain measures in our town,en,0,0,0
288,2021-03-13 00:38:18 India Standard Time,just_ali84,"@DM_Harding The change came due to the strict procedures for movement between European countries because of the COVID-19 pandemic, which necessitated the national team to make changes to the venues after an agreement with UEFA and their member federations.",en,1,0,2
291,2021-03-13 00:31:36 India Standard Time,supplieswholes1,"Between $159 each  2nd  https://t.co/VGiSbBPaeu following qty (cases of 1,000) Small - 162  Medium - 807 Large - 645 X-Large 509 . . . . #usa #usapharmacy #usa #usaindians #usahospital #usawholesale #usawholesaler #covid_19 #usacovid19 #usagloves #lifeguardgloves  https://t.co/eO23PkFDNe",en,0,0,0
292,2021-03-13 00:15:13 India Standard Time,jabbackair,My 2020 improvement year in Smash: January: Started trying to main Lucina February: Highest Ascension placement thus far out at 65th  March: Covid hits which means I dont get to go to final Saga April: Not much but I do pick up Roy as a secondary  May: Nothing much,en,1,1,2
293,2021-03-13 00:12:50 India Standard Time,faridaalhabib1,@alhunayan Design? you want to compare vaccinated covid19 with vaccinated non covid to measure their susceptibility to take the vaccine??? that what you have written in arabic.,en,1,0,0
294,2021-03-13 00:11:01 India Standard Time,officialestars,"WHO HAS BOUGHT A TICKET❓⁣ ⁣ Tickets for Dubai EStars are flying out! Remember, there are limited available due to COVID protocols, don’t leave it too late. ⁣ ⁣ 👉 https://t.co/sa9SX4Hz6l  https://t.co/sB4TLLzcXl",en,0,0,0
295,2021-03-12 23:59:59 India Standard Time,chemburchapters,Mumbai: Number of asymptomatic COVID-19 patients higher  https://t.co/dffXSWYCJB,en,0,0,1
300,2021-03-15 05:09:47 India Standard Time,vishyteki,Covid-19 vaccine makers have complained about India &amp; South Africa in a letter to Joe Biden – here’s what it says – BusinessTech  https://t.co/VaX6TnRE5A,en,0,0,0
301,2021-03-15 04:42:09 India Standard Time,citizenselvi,We're taken covid-19 vaccine  https://t.co/JwaQpL49N7,en,0,0,0
310,2021-03-15 00:39:11 India Standard Time,akshay001,"Feels like I am among the minority who still believe #Covid is around, track numbers, and keep asking everyone to mask up!   Wake up India. Be cautious, for atleast a few more months till a majority of our country gets vaccinated 🙏🏻",en,2,0,35
312,2021-03-15 00:33:46 India Standard Time,iamkalim,Hoping for something good. #fingerscrossed #savethedate #saudinews #gaca #flightoperations #riyadh #ksa #news #covid #updates,en,1,0,1
316,2021-03-15 00:01:07 India Standard Time,sipgrab,CEA Subramanian explains the economic rationale behind Modi govt's policy response to Covid  https://t.co/axx5mevVdd #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,en,0,0,0
319,2021-03-14 23:13:45 India Standard Time,rakeshchaki,"Dear @mpparimal   Ji,  ઘરડા ગાડા વાળે.this is the old saying in our Gujarati. U are being followed by many on social media and in person.U should not encourage them by not wearing a Mask in public. Humble request to follow the covid guideline. You might be vaccinated but not all.  https://t.co/DUouQZJdzw",en,4,1,15
327,2021-03-17 02:07:25 India Standard Time,cancerian94,Literally No one:   Shafqat mehmood after covid:  https://t.co/Hc6xS5RFcE,en,2,0,0
335,2021-03-17 00:15:09 India Standard Time,tinobechara,@SearchingSorcha Get tested it could be one of the symptoms. I mean that’s how I knew I had covid,en,0,0,0
336,2021-03-17 00:07:42 India Standard Time,gopikanath,"Although these “thought-nets” were created out of a Covid-19 induced heightened anxiety and isolation - during the lockdown phase, I’ve found them growing to claim much more than just those extremely anxious moments. A nightly ritual, like a soothing blankets  https://t.co/wtvdhhsIrH",en,0,0,1
337,2021-03-16 23:47:32 India Standard Time,sipgrab,U.S. talking to several countries about extra COVID-19 vaccine: Biden  https://t.co/sv7NngK4lj #Sipgrab #UnitingPeopleWithThePossibilities,en,0,0,0
338,2021-03-16 23:46:43 India Standard Time,kantkawkyaing,"The doctors from medical field are sacrifiers during covid 19 pandemic. The world knows they are front liners for everyone regardless of gender, colors and class. Today was the funeral day of Ko Khant Nyar Hein (18) who died from the bullet of terrorist group (SAC).  https://t.co/gyGH7wfa45",en,1,1,1
344,2021-03-16 23:25:10 India Standard Time,indrajit51,Covid proof?   https://t.co/ImPsngazHu  https://t.co/lxe6nHR91V,en,0,0,0
347,2021-03-16 23:09:38 India Standard Time,drparulsharma1,Centre is upset with Maharashtra state govt for not doing enough to prevent rising Covid cases ... are they not seeing the crowd at election rallies in other states or pre kumbh madness in Haridwar?! Who will stop these ? Are we fighting a pandemic or stupidity ?,en,3,8,52
355,2021-03-16 22:06:21 India Standard Time,svmurthy,@FaheemYounus Many times used your words on #coronavirus updated in my WA status or sent Via WA messages of yours #Covid_19 related messages. Truly enlightening one since 17th March 2020. 👍,en,0,0,2
357,2021-03-16 21:56:50 India Standard Time,bharatjamra11,Why is the Government so desperate to conduct exams? This is not something students &amp; teachers are looking for during Covid- 19. One cannot imagine how many lives could be at stake. #StudentsBoycottOfflineExams #DAVV_ONLINE_EXAMS  #davvopenbookexam,en,0,4,0
358,2021-03-16 21:56:24 India Standard Time,sudharsansubash,"NAGPUR WHICH IS UNDER LOCKDOWN REPORTS 2,587 FRESH COVID-19 CASES. #Maharashtra #Covid_19 #COVID19 #India #TamilNadu #Chennai #Mumbai #nagpur #Pune #Chennai #Subash",en,0,3,2
359,2021-03-16 21:56:23 India Standard Time,sudharsansubash,"#MAHARASHTRA REPORTED 17,864 FRESH CORONA CASES IN LAST 24HRS AND 87 PATIENTS DIED. 9,510 RECOVERED AND DISCHARGED.  MUMBAI REPORTED 1,922 FRESH CORONA CASES AND 4 PATIENTS DIED.  PUNE REPORTS 3,574 FRESH COVID-19 CASES, 1,577 RECOVERIES AND 12 DEATHS .",en,1,0,3
361,2021-03-16 21:56:05 India Standard Time,foundationkites,"Warmest Congratulations to our dear volunteer Sruthy S, MSW student of St Joseph's College for securing The Social Work Student Award by KAPS, from Mrunmayi Joshi  IAS, for her notable works for differently-abled children during the worrisome times of the covid-19 pandemic .  https://t.co/dYgtQTgSK4",en,0,0,4
365,2021-03-16 21:48:06 India Standard Time,bharatjamra11,Why is the Government so desperate to conduct exams? This is not something students &amp; teachers are looking for during Covid- 19. One cannot imagine how many lives could be at stake. #StudentsBoycottOfflineExams,en,0,0,0
366,2021-03-16 21:47:47 India Standard Time,shubhamnsuimp,Exams are scarcely possible during covid 19 pandemic for such a massive number of students. Health of our students should be our first priority. #StudentsBoycottOfflineExams,en,0,0,1
372,2021-03-16 21:31:59 India Standard Time,imsouravsinha10,"#Breaking | COVID-19 Surge: 17,864 new cases of Covid have been registered throughout Maharashtra in the last 24 hours. | #COVIDSurgeAlarm #Mumbai #Pune #maharashtra",en,0,1,1
373,2021-03-16 21:30:30 India Standard Time,syanelbi,Received my first dose of covid vaccine! Thank you Kingdom of Bahrain. ❤️🇧🇭 #vaccinated  https://t.co/GM0FqueVYr,en,1,0,2
375,2021-03-16 21:29:21 India Standard Time,blrrocks,"@DrDeepakKrishn1 @serioustaurean @Selkrish98 @nvvarsha Doc, me being an essential worker, I have been exposed to various settings (including unhygienic street food) from Feb 2020... help me understand, how come neither did I symptoms nor my report was Covid positive... TIA... 🙏",en,1,0,0
376,2021-03-16 21:25:08 India Standard Time,mukhtarmohamud,Somaliland Ministry of health received first dose vaccine covid-19 at Hargesia airport  https://t.co/uUtrZfhEzb,en,0,0,0
379,2021-03-16 21:18:06 India Standard Time,muralitoday,Back to School | My new school bag | VIPBags | Skybags | Post COVID-19 |...  https://t.co/7WbkoxDNZl via @YouTube #backtoschool #Covid_19  https://t.co/0zrWwS3AmB,en,0,2,2
382,2021-03-16 21:13:02 India Standard Time,sipgrab,"Coronavirus Update: Moderna starts COVID-19 vaccine candidate testing on children, as U.S. cases and deaths tick up  https://t.co/0wLdzlUUcH #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",en,0,0,0
383,2021-03-16 21:11:58 India Standard Time,chitrajeevnath,@RAKRI1 @chennaicorp Kindly include teachers in the Covid vaccination program...  Need of the hour... Please. They are being rejected everywhere..,en,0,0,0
384,2021-03-16 21:06:59 India Standard Time,tanveer642,"Without taking any updates of COVID cases from HEC or directly from University, It is cleared that the decision of the closure of institutions have some political purposes. #تعلیم_نہیں_کرونا_مکاؤ",en,0,2,3
387,2021-03-16 21:05:37 India Standard Time,sharmanityaa,"@mybmcWardHE @mybmc @mirohinikamble @AUThackeray @CMOMaharashtra  Covid Positive sr citizen patient found and admitted in hospital, pl sanitize and provide necessary arrangements as jai shiv sai society sidhart nagar is densely populated in bandra east. Fumigate public toilets  https://t.co/jaJ3ZxVCQM",en,0,0,0
388,2021-03-16 21:04:02 India Standard Time,investyourskil,The #More You #Learn. The More #You #Earn. #First Learn then #Remove L.    #Live #Online #Courses In #Urdu Language Plus #Recording Via #Zoom. DM US 03016479725  #investyourskills #socialmediamarketing #freelancer #freelancing #graphicdesign #Covid_19 #Lockdown4 #coronavirus  https://t.co/lxpOjvdj4N,en,0,0,1
389,2021-03-16 21:02:43 India Standard Time,jagathebest,"Pulse Polio Programme. This year, the National Vaccination Day is important as the country has started its biggest Covid-19 immunization programme early this year and has already crossed the 30 million mark.  #NationalVaccinationDay #NationalImmunizationDay #YashikaPhysiotherapy",en,0,0,0
403,2021-03-19 04:34:33 India Standard Time,sipgrab,"Fans allowed at Mets, Yankees games with proof of vaccine or negative COVID test  https://t.co/Cnx8ePzrsK #Sipgrab #UnitingPeopleWithThePossibilities",en,0,0,0
413,2021-03-19 02:54:02 India Standard Time,sipgrab,"Signet CEO cautious about jewelry sales later this year as Covid vaccines, travel pick up  https://t.co/2za9G8MtvT #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",en,0,0,0
419,2021-03-19 01:19:52 India Standard Time,mayankredkop,Multiple reports are stating that Tanzanian president #Magufuli is no more he died due to COVID. Ironically at the start of this pandemic he ignored the existence COVID to such a extent that he told his public to pray and ignore masks.,en,0,0,5
420,2021-03-19 01:15:37 India Standard Time,dikshit_prakhar,Trade and Development Report by @UNCTAD shows how India lost 27.7% of its Pre Covid era growth. It's way below Global average of 12.3% loss.  It's an indictment that @narendramodi @nsitharaman failed to control the economic slide or the Covid pandemic.  https://t.co/JvDlgqJkEt,en,2,9,12
422,2021-03-19 00:53:32 India Standard Time,theintensivist_,Any literature on covid vaccine in known drug allergies?  Kindly Enlighten doctors.,en,0,0,3
429,2021-03-18 23:56:14 India Standard Time,21centuryworld_,"To prevent the spread of COVID-19 Clean your hands often. Use soap and water, or an alcohol-based hand rub.Maintain a safe distance from anyone who is coughing or sneezing.Wear a mask when physical distancing is not possible  #MorganStanley #lyer #COVID19India-19 #rippedjeans  https://t.co/wrm0654nVz",en,0,1,1
430,2021-03-18 23:56:11 India Standard Time,tejaraskar,@CMOMaharashtra @OfficeofUT @uddhavthackeray Why Maharashtra. No other state depicting such rise trend of COVID since starting. Well educated state compared to many northern states. Is it failure and no planning of worst. Its lack of strategic thinking and long term planning.  https://t.co/Uuyc4Janw8,en,1,1,2
445,2021-03-21 04:36:43 India Standard Time,karnatakaportf,Forgot about Maharashtra ministry and their corruption just focus on Karnataka corrupted government who is not thinking about dre state people safety and in this covid situation and they have no plan too  #Karnataka #MaharashtraGovernment #Maharashtra #MahaVikasAghadi #SachinVaze,en,0,3,11
447,2021-03-21 04:27:28 India Standard Time,forsomedaysonly,Covid test in Jammu.....  https://t.co/pC8fZ2WI70,en,0,0,0
452,2021-03-21 03:30:23 India Standard Time,cheenaagha,"Please Covid, be over now",en,0,0,2
456,2021-03-21 03:10:04 India Standard Time,sipgrab,"Brazil Covid variant detected in New York resident for the first time, Cuomo says  https://t.co/WQP63zI7CO #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",en,0,0,0
471,2021-03-21 01:09:02 India Standard Time,sipgrab,Covid cases are rising in 21 states as health officials warn against reopening too quickly  https://t.co/C3FmW46GC4 #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,en,0,0,0
472,2021-03-21 01:07:54 India Standard Time,lkpradhan3,An old lady is selling gram in front of Bhairavi temple in this covid time  https://t.co/PA2bvyox8y,en,0,0,0
475,2021-03-21 00:56:24 India Standard Time,neil_ghodela_28,@MazherArshad Tell me one thing @MazherArshad  bhai whenever a person vaccination of covid doctors tell them to be alert of fever around couple of days i think same happened to imran Khan is your doctor's in pak is telling every vaccinated person about the fever ... If not then 1/2,en,1,0,0
479,2021-03-21 00:48:50 India Standard Time,reemoh_ea,Omg i just remembered when I captioned my first instagram post in 2021 “off to a great start” then got covid 2 days later 😂😂😂😂😭,en,0,0,5
482,2021-03-23 04:05:23 India Standard Time,daiifukkuuu,Thank you for giving me 10days off COVID!,en,0,0,1
486,2021-03-23 01:44:15 India Standard Time,avion_prive,@HardeepSPuri @MoCA_GoI @AAI_Official @airindiain @FlyWithIX @PIB_India @PIBHindi @MIB_India Travel in luxury air charters &amp; travel covid safe with us #avionprive @avion_prive,en,0,0,0
488,2021-03-23 01:01:48 India Standard Time,yourtdq,"This week on REQAP, social media editor (@abd_imr) talks about the rise in COVID-19 cases and the number of violations, the Akhlaquna Awards information session hosted by NU-Q and the rapid increase in temperature during the week.  https://t.co/grCStZKit4",en,0,3,4
493,2021-03-23 00:09:25 India Standard Time,drmayankm,"@SonuSood sir our team of Icon Ambassador World Book Of Records would like to take an honour by presenting you with World Book Of Record Title for helping 12,000 migrants workers during peak lockdown due to Covid 19 just within a week.When can we meet u sir ?",en,0,0,0
495,2021-03-23 00:02:58 India Standard Time,shafiqc63296094,Got my COVID test positive. Need your prayers to fight this pandemic with help of Almighty Allah Pak.,en,2,0,2
497,2021-03-22 23:33:12 India Standard Time,sarmadiqbal61,Is Shahi Qila and Minar-e-Pakistan open for visitors with COVID SOPs??  @DCLahore @UsmanAKBuzdar,en,0,0,0
504,2021-03-22 23:12:25 India Standard Time,114_divya,"History repeats itself, first as tragedy second as farce. This time former may replace the latter. #Covid_19  #WearMask",en,0,0,1
505,2021-03-22 23:05:15 India Standard Time,aazeem_,@ShkhRasheed I have heard that the person recovered from Covid no need vaccination. Plz enlighten.,en,0,0,0
506,2021-03-22 23:02:46 India Standard Time,surendrapalsin3,"𝗔𝗡𝗬𝗢𝗡𝗘 can contract COVID-19 regardless of race, gender, age or other personal qualities.  𝚆𝚎 𝚗𝚎𝚎𝚍 𝚜𝚘𝚕𝚒𝚍𝚊𝚛𝚒𝚝𝚢, 𝙽𝙾𝚃 𝚜𝚝𝚒𝚐𝚖𝚊 in fighting the spread of the virus!  https://t.co/oY31WDtP7f",en,0,0,1
507,2021-03-22 23:00:55 India Standard Time,rajankohinoor,@capt_amarinder Govt should make committee in every Distt to take decision on lockdown &amp; COVID related rules in which representation/ consultation should be taken from every filed.,en,0,0,1
508,2021-03-22 22:54:00 India Standard Time,rajankohinoor,@CsPunjab Govt should make committee in every Distt to take decision on lockdown &amp; COVID related rules in which representation/ consultation should be taken from every filed of society &amp; trade or Busniess/ industry,en,0,0,0
509,2021-03-22 22:47:56 India Standard Time,isloodiaries,Don’t see the point in delaying the 23rd March parade. It’s rained out plus there’s rampant COVID. Just cancel it. We can see the show of force next year folks. #23MarchPakistanDay2021,en,1,1,3
513,2021-03-22 22:45:09 India Standard Time,webankers_delhi,@rti_we @nsitharaman @nsitharamanoffc @HMOIndia @MoHFW_INDIA @Bankers_We  bankers who are front line workers should be vaccinated soon as bankers contact 500 customer daily in branches will reduce COVId transmission many time also .,en,0,1,0
515,2021-03-22 22:42:42 India Standard Time,touryest,Second wave already started in India &amp; spreading rapidly! Avoid Outing &amp; Stay in home! Take care of yourself and think about your family before going out.    #COVID19India #COVID #CoronaVirusUpdates #nashik #Pune #puneforpeople #nagpur #NagpurFightsCorona #mumbai #Mumbaikar  https://t.co/IToynl5LFb,en,2,2,2
517,2021-03-22 22:39:11 India Standard Time,theinth06838133,"41 Rohingya were detained military police force of ShweThaungYan, Irrawaddy division in a covid center after their boat broke down. STRENGTH OF UNITY  #WhatsHappeningInMyanmar  #Mar22Coup  https://t.co/6YWacs6oco",en,0,0,0
519,2021-03-22 22:36:52 India Standard Time,singhvivek73,@ANINewsUP @ANI COVID super spreader event,en,0,0,29
520,2021-03-22 22:36:12 India Standard Time,shahd22sa,22.MAR.2021  Covid-19 first dose ✅ 🥳 🙏🏻  #COVID19 #خذ_الخطوة,en,0,0,4
522,2021-03-22 22:26:16 India Standard Time,iattishx,All we learned in past year or so.  Pandemic Lockdown Covid Virus Mask Test Positive Negative Jab Vaccination Closure Distance 6 fuckin feets PCR Indoors,en,1,0,0
